,character,text,number,types
22,GANDALF," With luck, my search will not be in vain. Look to my coming at first light on the fifth day. At dawn, look to the east.",2,male
23,GANDALF, The battle for Helm’s Deep is over. The battle for Middle-earth is about to begin. All our hopes now lie with two little Hobbits...,2,male
100,GANDALF," Fly, you fools!",2,male
101,GANDALF," I am Saruman. Or rather, Saruman as he should have been.",2,male
102,GANDALF, Through fire and water.,2,male
103,GANDALF, Gandalf? Yes. That's what they used to call me.,2,male
104,GANDALF, I am Gandalf the White.,2,male
105,GANDALF, And I come back to you now at the turn of the tide.,2,male
106,GANDALF," Yes, and it will not be easily cured.",2,male
107,GANDALF, It was more than mere chance that brought Merry and Pippin to Fangorn. A great power has been sleeping here for many long years. The coming of Merry and Pippin will be like the falling of small stones that starts an avalanche in the mountains.,2,male
108,GANDALF, A thing is about to happen that has not happened since the Elder Days. The Ents are going to wake up and find that they are strong.,2,male
109,GANDALF," So stop your fretting, Master Dwarf.",2,male
110,GANDALF, Shadowfax. He is the lord of all horses ...and has been my friend through many dangers.,2,male
111,GANDALF," The veiling shadow that glowers in the east takes shape. Sauron will suffer no rival. From the summit of Barad-dûr, his Eye watches ceaselessly. But he is not so mighty yet that he is above fear. Doubt ever gnaws at him. The rumor has reached him. The heir of Númenor still lives.",2,male
112,GANDALF," Did he? Did he, indeed? Good.",2,male
113,GANDALF," Edoras and the Golden Hall of Meduseld. There dwells Théoden, King of Rohan...",2,male
114,GANDALF, Be careful what you say. Do not look for welcome here.,2,male
115,GANDALF, You would not part an old man from his walking stick.,2,male
116,GANDALF," The courtesy of your hall is somewhat lessened of late, Théoden King.",2,male
117,GANDALF, Be silent.,2,male
118,GANDALF," Théoden, son of Thengel...",2,male
119,GANDALF, ...too long have you sat in the shadows.,2,male
120,GANDALF, Hearken to me!,2,male
121,GANDALF," I will draw you, Saruman, as poison is drawn from a wound.",2,male
122,GANDALF," You did not kill me, you will not kill him.",2,male
123,GANDALF, Be gone.,2,male
124,GANDALF," Breathe the free air again, my friend.",2,male
125,GANDALF, Your fingers would remember their  old strength better if they grasped your sword.,2,male
126,GANDALF, Théodred’s death was not of your making.,2,male
127,GANDALF, His was strong in life. His spirit will find its way to the halls of your fathers.,2,male
128,GANDALF, This is but a taste of the terror that Saruman will unleash. All the more potent for he is driven now by fear of Sauron. Ride out and meet him head on.,2,male
129,GANDALF, Then what is the king’s decision?,2,male
130,GANDALF, There is no way out of that ravine. Théoden is walking into a trap. He thinks he’s leading them to safety. What they will get is a massacre.,2,male
131,GANDALF," The Grey Pilgrim. That’s what they used to call me. Three hundred lives of Men I’ve walked this earth, and now I have no time.",2,male
132,GANDALF, Théoden king stands alone.,2,male
133,GANDALF," Sauron’s wrath will be terrible, his retribution swift.",2,male
1037,GANDALF," From the lowest dungeon to the highest peak, I fought with the Balrog of Morgoth.",2,male
1038,GANDALF," Until at last, I threw down my enemy and smote his ruin upon the mountainside.",2,male
1039,GANDALF," Darkness took me, and I strayed out of thought and time.",2,male
1040,GANDALF, Stars wheeled overhead and every day was as long as a life age of the Earth.,2,male
1041,GANDALF, But it was not the end. I felt life in me again.,2,male
1042,GANDALF, I've been sent back...,2,male
1043,GANDALF, whose mind is overthrown. Saruman’s hold over King Théoden is now very strong.,2,male
1044,GANDALF, ...somewhere in the wilderness.,2,male
1262,GANDALF, Look to my coming at first light on the fifth day. At dawn ... look to the east.,2,male
694,GIMLI, Three days and nights pursuit. No food. No rest. And no sign of our quarry but what bare rock can tell.,2,male
695,GIMLI, I am wasted on cross-country. We dwarves are natural sprinters. Very dangerous over short distances.,2,male
696,GIMLI, Keep breathing. That’s the key. Breathe.,2,male
697,GIMLI," Give me your name, horse-master, and I shall give you mine.",2,male
698,GIMLI, But there were two Hobbits. Did you see two Hobbits with them?,2,male
699,GIMLI, Dead?,2,male
700,GIMLI, It’s one of their wee belts.,2,male
701,GIMLI, We failed them.,2,male
702,GIMLI, Fangorn? What madness drove them in there?,2,male
703,GIMLI, Orc blood.,2,male
704,GIMLI, The air is so close in here.,2,male
705,GIMLI, Talking trees. What do trees have to talk about? Except the consistency of squirrel droppings.,2,male
706,GIMLI, Gandalf.,2,male
707,GIMLI, Edoras? That is no short distance!,2,male
708,GIMLI," Then we have run all this way for nothing? Are we to leave those poor Hobbits here in this horrid, dark, dank tree-infested--?",2,male
709,GIMLI," Strong?! Oh, that’s good.",2,male
710,GIMLI, This new Gandalf’s more grumpy than the old one.,2,male
711,GIMLI, You’d find more cheer in a graveyard.,2,male
712,GIMLI, I would stay still if I were you.,2,male
713,GIMLI, Helm’s Deep. They flee to the mountains when they should stand and fight.,2,male
714,GIMLI, Who will defend them if not their king?,2,male
715,GIMLI," It’s true you don’t see many Dwarf women. And in fact, they are so alike in voice and appearance, that they’re often mistaken for Dwarf Men.",2,male
716,GIMLI," And this, in turn, has given rise to the belief that there are no Dwarf women, and that Dwarves just spring out of holes in the ground...",2,male
717,GIMLI," No, I couldn’t. I really couldn’t.",2,male
718,GIMLI, Come on. Get me up here. I’m a rider!,2,male
719,GIMLI," Forward. I mean, charge forward.",2,male
720,GIMLI, That’s it! Go on!,2,male
721,GIMLI, Bring your pretty face to my axe!,2,male
722,GIMLI, Aragorn?,2,male
723,GIMLI, My lady.,2,male
724,GIMLI, He fell.,2,male
725,GIMLI, Where is he? Where is he? Get out of the way! I’m gonna kill him!,2,male
726,GIMLI, This is no rabble of mindless Orcs.,2,male
727,GIMLI, Most have seen too many winters.,2,male
728,GIMLI," Let him go, lad. Let him be.",2,male
729,GIMLI," We had time, I’d get this adjusted.",2,male
730,GIMLI, You could have picked a better spot.,2,male
731,GIMLI, Let’s hope they last the night.,2,male
732,GIMLI, What’s happening out there?,2,male
733,GIMLI, Did they hit anything?,2,male
734,GIMLI, Send them to me! Come on!,2,male
735,GIMLI, Good!,2,male
736,GIMLI, Legolas! Two already!,2,male
737,GIMLI, I’ll have no pointy-ear outscoring me!,2,male
738,GIMLI, Aragorn!,2,male
739,GIMLI, What are you doing? What are you stopping for?,2,male
740,GIMLI, Come on. We can take them.,2,male
741,GIMLI, Toss me.,2,male
742,GIMLI, I cannot jump the distance. You’ll have to toss me!,2,male
743,GIMLI, The sun is rising.,2,male
744,GIMLI, Yes!,2,male
745,GIMLI, Forty-two? That’s not bad for a pointy-eared Elvish princeling. I myself am sitting pretty on 43.,2,male
746,GIMLI, He was already dead.,2,male
747,GIMLI, He was twitching because he’s got my axe buried in his nervous system.,2,male
1045,GIMLI," I mean, charming...quite charming forest.",2,male
1046,GIMLI, ...which is of course ridiculous.,2,male
1047,GIMLI, It’s all right. Nobody panic. That was deliberate. It was deliberate.,2,male
1048,GIMLI, Come on!,2,male
1049,GIMLI, That one counts as mine!,2,male
1050,GIMLI, Stinking creature.,2,male
1051,GIMLI, Tell me what happened and I will ease your passing.,2,male
1052,GIMLI," You are the luckiest, the canniest and the most reckless man I ever knew!",2,male
1053,GIMLI, These are Uruk-Hai. Their armor is thick and their shields broad.,2,male
1054,GIMLI, It’s a little tight across the chest.,2,male
1055,GIMLI," Well lad, whatever luck you live by, let’s hope it lasts the night.",2,male
1056,GIMLI, Oh...don’t tell the Elf.,2,male
260,GOLLUM, The thieves. The thieves. The filthy little thieves. Where is it?,2,male
261,GOLLUM, It burns! It burns us! It freezes! Nasty Elves twisted it. Take it off us!,2,male
262,GOLLUM, No! That would kill us! Kill us!,2,male
263,GOLLUM, We be nice to them if they be nice to us. Take it off us.,2,male
264,GOLLUM, We swears to serve the master of the precious. We will swear on the...on the precious. Gollum. Gollum.,2,male
265,GOLLUM, Yes...on the precious. On the precious.,2,male
266,GOLLUM, Yes.,2,male
267,GOLLUM, Yes.,2,male
268,GOLLUM, No! We won’t go back. Not there. Not to him. They can’t make us. Gollum! Gollum!,2,male
269,GOLLUM," No. Ashes and dust and thirst there is, and pits, pits, pits.",2,male
270,GOLLUM," This way, Hobbits. Follow me!",2,male
271,GOLLUM," See? See? We have led you out. Hurry, Hobbitses. Hurry!",2,male
272,GOLLUM," A swamp, yes, yes. Come, master. We will take you on safe paths through the mist.",2,male
273,GOLLUM," Come, Hobbits, come. We go quickly.",2,male
274,GOLLUM," No, no birdses to eat. No crunchable birdses.",2,male
275,GOLLUM, What does it eats?,2,male
276,GOLLUM," Oh, cruel Hobbit. It does not care if we be hungry. Does not care if we should die.",2,male
277,GOLLUM, All dead. All rotten. Elves and Men and Orcses. A great battle long ago.,2,male
278,GOLLUM, Don’t follow the lights.,2,male
279,GOLLUM, Master should be resting. Master needs to keep up his strength.,2,male
280,GOLLUM, Mustn’t ask us. Not its business. Gollum. Gollum.,2,male
281,GOLLUM, Cold be heart and hand and bone Cold be travelers far from home,2,male
282,GOLLUM," They do not see what lies ahead, when sun has failed and moon is dead.",2,male
283,GOLLUM, What did you call me?,2,male
284,GOLLUM, My name...my name... Sméagol.,2,male
285,GOLLUM, Hide! Hide!,2,male
286,GOLLUM, Quick! They will see us! They will see us!,2,male
287,GOLLUM," Dead? No, you cannot kill them. No.",2,male
288,GOLLUM," Hurry, Hobbits. The Black Gate is very close.",2,male
289,GOLLUM, The Black Gate of Mordor.,2,male
290,GOLLUM," Master says to show him the way into Mordor. So good Sméagol does, master says so.",2,male
291,GOLLUM, Master!,2,male
292,GOLLUM, No! No! No master!,2,male
293,GOLLUM, Because Master did not ask.,2,male
294,GOLLUM, Yes. There’s a path...and some stairs... and then...a tunnel.,2,male
295,GOLLUM, Good Sméagol always helps.,2,male
296,GOLLUM, We wants it. We needs it.,2,male
297,GOLLUM," Yes, precious. False. They will cheat you, hurt you, lie!",2,male
298,GOLLUM, You don’t have any friends. Nobody likes you.,2,male
299,GOLLUM, You’re a liar and a thief.,2,male
300,GOLLUM, Murderer.,2,male
301,GOLLUM, Go away?,2,male
302,GOLLUM, Where would you be without me? Gollum. Gollum. I saved us. It was me. We survived because of me.,2,male
303,GOLLUM, What did you say?,2,male
304,GOLLUM, What?,2,male
305,GOLLUM, No.,2,male
306,GOLLUM," What’s he doing? Stupid, fat Hobbit. It ruins it.",2,male
307,GOLLUM," What’s taters, precious? What’s taters? Eh?",2,male
308,GOLLUM," Oh, yes, we could. Spoil a nice fish.",2,male
309,GOLLUM, Wicked Men. Servants of Sauron. They are called to Mordor. The Dark One is gathering all armies to him. It won’t be long now. He will soon be ready.,2,male
310,GOLLUM, To make his war. The last war that will cover all the world in Shadow.,2,male
311,GOLLUM, We must go now?,2,male
312,GOLLUM, Master!,2,male
313,GOLLUM," Sméagol. Why does it cry, Sméagol?",2,male
314,GOLLUM, Of course he did.,2,male
315,GOLLUM, I told you he was tricksy. I told you he was false.,2,male
316,GOLLUM, Master betrayed us.,2,male
317,GOLLUM, Filthy little Hobbitses. They stole it from us!,2,male
318,GOLLUM, My Precious!,2,male
319,GOLLUM, No. No!,2,male
320,GOLLUM," It is the only way. Master says we must go to Mordor, so we must try.",2,male
321,GOLLUM, Save me?,2,male
322,GOLLUM," No, no, no hard feelings. Gollum, Gollum. Yes, master.",2,male
323,GOLLUM, Master broke his promise.,2,male
324,GOLLUM, Master betrayed us. Wicked. Tricksy. False. We ought to wring his filthy little neck. Kill him! Kill him! Kill them both. And then we take the precious and we be the master!,2,male
325,GOLLUM, Then we stabs them out. Put out his eyeses and make him crawl.,2,male
326,GOLLUM, Kill them both.,2,male
327,GOLLUM, We could let her do it.,2,male
328,GOLLUM," Yes, precious, she could. And then we takes it once they’re dead.",2,male
329,GOLLUM, Shh.,2,male
330,GOLLUM, Follow me.,2,male
331,GOLLUM," Where is it? They stole it from us. My precious. Curse them, we hates them! It’s ours, it is, and we wants it!",2,male
332,GOLLUM, We swears to do what you wants. We swears.,2,male
333,GOLLUM," And Orcses, thousands of Orcses. And always the Great Eye watching, watching.",2,male
334,GOLLUM, Very lucky we find you.,2,male
335,GOLLUM, Nice Hobbit.,2,male
336,GOLLUM," We are famished! Yes! Famished we are, precious!",2,male
337,GOLLUM, Is it tasty?,2,male
338,GOLLUM, It tries to chokes us! We can’t eats Hobbit food! We must starve!,2,male
339,GOLLUM, Not like master.,2,male
340,GOLLUM, Master cares. Master knows.,2,male
341,GOLLUM, Yes. Precious.,2,male
342,GOLLUM," Once it takes hold of us, it never lets go.",2,male
343,GOLLUM," Dead Marshes. Yes. Yes, that is their name. This way. Don’t follow the lights.",2,male
344,GOLLUM, Careful now!,2,male
345,GOLLUM, Our precious.,2,male
346,GOLLUM, Wraiths! Wraiths on wings!,2,male
347,GOLLUM, They are calling for it. They are calling for the precious.,2,male
348,GOLLUM, They catch you! They catch you!,2,male
349,GOLLUM, Don’t take it to him.,2,male
350,GOLLUM, He wants the precious. Always he is looking for it. And the precious is wanting to go back to him. But we mustn’t let him have it.,2,male
351,GOLLUM, No! There’s another way. There’s another way. More secret. A dark way.,2,male
352,GOLLUM, Must have the precious. They stole it from us. Sneaky little Hobbitses. Wicked. Tricksy. False.,2,male
353,GOLLUM, Look. Look. See what Sméagol finds?,2,male
354,GOLLUM, They are young.,2,male
355,GOLLUM," They are tender. They are nice. Yes, they are. Eat them. Eat them!",2,male
356,GOLLUM, Give it to us raw and wriggling. You keep nasty chips.,2,male
357,GOLLUM, Yes.,2,male
358,GOLLUM, Nice Hobbits.,2,male
1027,GOLLUM," I found it, I did. The way through the marshes. Orcs don't use it. Orcs don't know it. They go around for miles and miles. Come quickly. Soft and quick as shadows we must be.",2,male
1028,GOLLUM, Or Hobbits go down to join the dead ones and light little candles of their own.,2,male
1029,GOLLUM, So bright. So beautiful.,2,male
436,GRISHNÁKH, You’re late. Our master grows impatient. He wants the Shire-rats now.,2,male
437,GRISHNÁKH, What about their legs? They don't need those. They look tasty.,2,male
438,GRISHNÁKH, Alive?,2,male
439,GRISHNÁKH, Go on. Call for help.,2,male
440,GRISHNÁKH, I’m going to rip out your filthy little innards!,2,male
441,GRISHNÁKH, Let’s put a maggot hole in your belly!,2,male
972,GRISHNÁKH, Why alive? Do they give good sport?,2,male
973,GRISHNÁKH, Squeal. No one’s gonna save you now.,2,male
974,GRISHNÁKH, Come here!,2,male
1253,GUARD 1, Send for the king.,2,NaN
1254,GUARD 1, Open the gate!,2,NaN
1255,HALDIR, I bring word from Elrond of Rivendell. An alliance once existed between Elves and Men. Long ago we fought and died together.,2,male
1256,HALDIR, We are proud to fight alongside Men once more.,2,male
1257,HALDIR, Na barad!,2,male
1258,HALDIR, We come to honor that allegiance.,2,male
1251,HALETH," Haleth, son of Háma, my lord.",2,male
1252,HALETH, The Men are saying that we will not live out the night. They say that it is hopeless...,2,male
1060,HÁMA," I cannot allow you before Théoden King so armed, Gandalf Greyhame. By order of Gríma Wormtongue.",2,male
1061,HÁMA," Hail, Théoden king!",2,male
1062,HÁMA," By order of the king, the city must empty. We make for the refuge of Helm’s Deep. Do not burden yourself with treasures. Take only what provisions you need.",2,male
1063,HÁMA, I’m not sure.,2,male
1064,HÁMA, Your staff.,2,male
662,LEGOLAS," Come on, Gimli!",2,male
663,LEGOLAS, They may yet be alive.,2,male
664,LEGOLAS," Come, Gimli! We are gaining on them!",2,male
665,LEGOLAS, The Uruks turn northeast. They’re taking the Hobbits to Isengard!,2,male
666,LEGOLAS, They run as if the very whips of their masters were behind them.,2,male
667,LEGOLAS, A red sun rises. Blood has been spilled this night.,2,male
668,LEGOLAS, You would die before your stroke fell.,2,male
669,LEGOLAS, Hiro hyn hîdh ab 'wanath. May they find peace in death.,2,male
670,LEGOLAS, This forest is old. Very old. Full of memory...and anger.,2,male
671,LEGOLAS," They have feelings, my friend. The Elves began it. Waking up the trees, teaching them to speak.",2,male
672,LEGOLAS," Aragorn, nad nâ ennas! Something is out there.",2,male
673,LEGOLAS, The White Wizard approaches.,2,male
674,LEGOLAS, Forgive me. I mistook you for Saruman.,2,male
675,LEGOLAS," That is one of the Mearas, unless my eyes are cheated by some spell.",2,male
676,LEGOLAS, A scout!,2,male
677,LEGOLAS, Aragorn!,2,male
678,LEGOLAS, You lie.,2,male
679,LEGOLAS, Le ab-dollen. You’re late.,2,male
680,LEGOLAS," Aragorn, you must rest. You’re no use to us half alive.",2,male
681,LEGOLAS, Or too few.,2,male
682,LEGOLAS," Aragorn, Men i ndagor. Hýn ú-... ortheri. Natha daged aen! Aragorn, we are warriors. They cannot win this fight. They are all going to die!",2,male
683,LEGOLAS, We have trusted you this far. You have not led us astray. Forgive me. I was wrong to despair.,2,male
684,LEGOLAS, That is no Orc horn.,2,male
685,LEGOLAS," Your friends are with you, Aragorn.",2,male
686,LEGOLAS, Shall I describe it to you?,2,male
687,LEGOLAS, Faeg i-varv dîn na lanc...a nu ranc. Their armor is weak at the neck...and underneath the arms.,2,male
688,LEGOLAS, I’m on seventeen!,2,male
689,LEGOLAS, Nineteen!,2,male
690,LEGOLAS, ARAGORN!,2,male
691,LEGOLAS, Final count...42.,2,male
692,LEGOLAS, Forty-three.,2,male
693,LEGOLAS, He was twitching.,2,male
1030,LEGOLAS, The trees are speaking to each other.,2,male
1031,LEGOLAS, You look terrible.,2,male
1032,LEGOLAS, Look at them. They’re frightened. I can see it in their eyes.,2,male
1033,LEGOLAS, Boe a hûn...neled herain...dan caer menig! And they should be...Three hundred ...against ten thousand!,2,male
1034,LEGOLAS, Or would you like me to find you a box?,2,male
1203,MADRIL, Our scouts report Saruman has attacked Rohan.,2,male
1204,MADRIL, Some thousands. More come every day.,2,male
1205,MADRIL," We pulled 500 Men at Osgiliath, but if the city is attacked, we won’t hold it.",2,male
1206,MADRIL, Captain Faramir!,2,male
1207,MADRIL, Osgiliath is under attack. They call for reinforcements.,2,male
1208,MADRIL, Captain?,2,male
1209,MADRIL, Osgiliath burns!,2,male
1210,MADRIL," Faramir, Orcs have taken the eastern shore. Their numbers are too great. By nightfall we will be overrun.",2,male
1211,MADRIL," You know the laws of our country, the laws of your father. If you let them go, your life will be forfeit.",2,male
1212,MADRIL, Théoden’s people have fled to Helm’s Deep. But we must look to our own borders.,2,male
1213,MADRIL," Faramir, Orcs are on the move. Sauron is marshaling an army. Easterlings and Southrons are passing through the Black Gate.",2,male
1214,MADRIL, We found the third one.,2,male
535,MAÚHUR, Man-flesh.,2,male
468,MERRY," Hello, Pip.",2,male
469,MERRY, I’m fine. It was just an act.,2,male
470,MERRY, See? I fooled you too.,2,male
471,MERRY," I think we might have made a mistake leaving the Shire, Pippin.",2,male
472,MERRY, It’s the trees.,2,male
473,MERRY," Do you remember the Old Forest, on the borders of Buckland? Folk used to say there was something in the water that made the trees grow tall...and come alive.",2,male
474,MERRY," Trees that could whisper, talk to each other, even move.",2,male
475,MERRY," As soon as they find out we don’t, we’re dead.",2,male
476,MERRY, Pippin. Let’s go.,2,male
477,MERRY, Pippin!,2,male
478,MERRY, The belt!,2,male
479,MERRY, Trees. Climb a tree.,2,male
480,MERRY, A tree-herder. A shepherd of the forest.,2,male
481,MERRY, We’re not Orcs! We’re Hobbits!,2,male
482,MERRY, No! You don’t understand. We’re Hobbits! Halflings! Shire-folk!,2,male
483,MERRY, Saruman.,2,male
484,MERRY, Is it much further?,2,male
485,MERRY, Hello?,2,male
486,MERRY, Did you hear that?,2,male
487,MERRY, You’re taller.,2,male
488,MERRY, You!,2,male
489,MERRY, Than me!,2,male
490,MERRY," Pippin, everyone knows I’m the tall one. You’re the short one.",2,male
491,MERRY, Three-foot-eight.,2,male
492,MERRY, I want some!,2,male
493,MERRY, It’s got my leg!,2,male
494,MERRY, Why is that?,2,male
495,MERRY," Can’t say that I have. You, Pip?",2,male
496,MERRY, Isengard?,2,male
497,MERRY, It’s Saruman’s army. The war has started.,2,male
498,MERRY, What’s that?,2,male
499,MERRY, A gathering of what?,2,male
500,MERRY, It’s been going for hours.,2,male
501,MERRY, But it’s nighttime already. You can’t take forever.,2,male
502,MERRY, We’re running out of time!,2,male
503,MERRY, Yes?,2,male
504,MERRY, And what about Saruman? Have you come to a decision about him?,2,male
505,MERRY, Hasty? Our friends are out there. They need our help. They cannot fight this war on their own.,2,male
506,MERRY, How can that be your decision?!,2,male
507,MERRY, But you're part of this world!,2,male
508,MERRY, The fires of Isengard will spread And the woods of Tuckborough and Buckland will burn. And...,2,male
509,MERRY, Are you mad? We’ll be caught.,2,male
510,MERRY, Where are they going?,2,male
511,MERRY, Yes!,2,male
512,MERRY, Pippin! Hold on!,2,male
513,MERRY," He doesn’t look too happy, does he?",2,male
514,MERRY," Still, I suppose the view would be quite nice from up there.",2,male
515,MERRY," Nothing. The world’s back to normal, that’s all.",2,male
516,MERRY, Good luck trying to find something decent to eat around here. Probably dead rats and moldy bread.,2,male
517,MERRY, It can’t be.,2,male
518,MERRY, The finest pipe-weed in South Farthing.,2,male
519,MERRY, Share it? No. No. Dead plant and all that. Don’t think he’d understand.,2,male
520,MERRY, Exactly. Bah-hrum.,2,male
521,MERRY," Don’t worry about me, Pippin.",2,male
522,MERRY, Run!,2,male
523,MERRY, He's gone.,2,male
524,MERRY, Treebeard? Where’s he gone?,2,male
525,MERRY, There it is again. Something’s not right here. Not right at all.,2,male
526,MERRY, You just said something ... Treeish.,2,male
527,MERRY, You did something.,2,male
528,MERRY, Aren’t you?!,2,male
529,MERRY, You must help. Please. You must do something.,2,male
530,MERRY, ...and all that was once green and good in this world will be gone.,2,male
531,MERRY," There won't be a Shire, Pippin.",2,male
532,MERRY, Saruman’s storeroom!,2,male
533,MERRY, It is!,2,male
534,MERRY, Could be a distant relative.,2,male
785,MORWEN, Éothain! Éothain!,2,female
786,MORWEN, Listen to me. You must ride to Edoras and raise the alarm. Do you understand me?,2,female
787,MORWEN," Freda, I will find you there.",2,female
788,MORWEN, Éothain! Freda!,2,female
789,MORWEN, You’ll take your sister. You’ll go faster with just two.,2,female
790,MORWEN, Quickly!,2,female
791,MORWEN," Go, child.",2,female
967,ORC, We’re not going no further till we’ve had a breather.,2,NaN
767,ORC OVERSEER," But, my lord, there are too many! They cannot all be armed in time, we don’t have the means.",2,NaN
768,ORC OVERSEER, We don’t have enough fuel to feed the fires.,2,NaN
769,ORC OVERSEER, Yes.,2,NaN
384,PIPPIN, Merry! Merry!,2,male
385,PIPPIN, Merry! Merry? Wake up.,2,male
386,PIPPIN, Stop it!,2,male
387,PIPPIN, Leave him alone!,2,male
388,PIPPIN, Merry.,2,male
389,PIPPIN, You’re hurt.,2,male
390,PIPPIN, An act?,2,male
391,PIPPIN, Aragorn!,2,male
392,PIPPIN, Merry! Merry!,2,male
393,PIPPIN, What’s making that noise?,2,male
394,PIPPIN, What?,2,male
395,PIPPIN, Alive?,2,male
396,PIPPIN, They think we have the Ring.,2,male
397,PIPPIN, Did we lose him? I think we lost him.,2,male
398,PIPPIN, Merry!,2,male
399,PIPPIN," Run, Merry!",2,male
400,PIPPIN," It’s talking, Merry. The tree is talking.",2,male
401,PIPPIN," Don’t talk to it, Merry. Don’t encourage it!",2,male
402,PIPPIN, And whose side are you on?,2,male
403,PIPPIN, The White Wizard?,2,male
404,PIPPIN," I had the loveliest dream last night. There was this large barrel, full of pipe-weed. And we smoked all of it. And then...you were sick.",2,male
405,PIPPIN, I’d give anything for a whiff of Old Toby.,2,male
406,PIPPIN," No, I didn’t. I was just stretching.",2,male
407,PIPPIN, Who?,2,male
408,PIPPIN, Than what?,2,male
409,PIPPIN, I’ve always been taller than you.,2,male
410,PIPPIN," Please, Merry. You’re what? Three-foot-six? At the most?",2,male
411,PIPPIN, Merry don’t! Don’t drink it!,2,male
412,PIPPIN, It could well be dangerous!,2,male
413,PIPPIN, Merry!,2,male
414,PIPPIN, Why are there so few of you when you have lived so long? Are there Ent children?,2,male
415,PIPPIN," Oh, I’m sorry. How did they die?",2,male
416,PIPPIN, What do they look like?,2,male
417,PIPPIN, Look! There’s smoke to the south.,2,male
418,PIPPIN, What is it?,2,male
419,PIPPIN, They must have decided something by now.,2,male
420,PIPPIN, Merry!,2,male
421,PIPPIN," Well, that’s good news.",2,male
422,PIPPIN," Maybe Treebeard’s right. We don’t belong here, Merry. It's too big for us. What can we do in the end? We've got the Shire. Maybe we should go home.",2,male
423,PIPPIN, Wait! Stop! Stop!,2,male
424,PIPPIN," Yes. Exactly. If we go south we can slip past Saruman unnoticed. The closer we are to danger, the farther we are from harm. It’s the last thing he’ll expect.",2,male
425,PIPPIN, No we won’t. Not this time.,2,male
426,PIPPIN," I’m sorry, Treebeard.",2,male
427,PIPPIN, Look! The trees! They’re moving!,2,male
428,PIPPIN," Not too happy at all, Merry.",2,male
429,PIPPIN," Oh, yes, it’s a quality establishment. I hear the staff are very good.",2,male
430,PIPPIN, What are you doing?,2,male
431,PIPPIN," No, it isn’t. I’m starving.",2,male
432,PIPPIN, I don’t believe it.,2,male
433,PIPPIN, Longbottom Leaf.,2,male
434,PIPPIN, It’s perfect. One barrel each.,2,male
435,PIPPIN, I get it. Don’t be hasty.,2,male
458,PIPPIN, My friend is sick.,2,male
459,PIPPIN, He needs water. Please!,2,male
460,PIPPIN," Whereas me, I’m pushing 3’7”.",2,male
461,PIPPIN, 3’8”!,2,male
462,PIPPIN," Merry! No, Treebeard said that you shouldn’t have any.",2,male
463,PIPPIN, Give me it back. Merry!,2,male
464,PIPPIN, What’s happening!,2,male
465,PIPPIN, Help!,2,male
466,PIPPIN, Turn around. Turn around. Take us south!,2,male
467,PIPPIN, Wait. Do you think we should share it with Treebeard?,2,male
1260,RANGER, Mordor has come.,2,male
1261,RANGER, Watch out!,2,male
816,ROHAN SOLDIER 1, Mordor will pay for this.,2,male
817,ROHAN SOLDIER 2," My Lord Éomer, over here!",2,male
135,SAM," What is it, Mr. Frodo?",2,male
136,SAM, Can you see the bottom?,2,male
137,SAM," Catch it! Grab it, Mr. Frodo!",2,male
138,SAM, Mr. Frodo!,2,male
139,SAM," Bogs and rope, and goodness knows what. It ain’t natural, none of it.",2,male
140,SAM, Nothing. Just a bit of seasoning. I thought maybe if we was having a roast chicken one night or something.,2,male
141,SAM, You never know.,2,male
142,SAM," It’s very special, that. It’s the best salt in all the Shire.",2,male
143,SAM," Who’s gonna to follow us down here, Mr. Frodo?",2,male
144,SAM, Mordor. The one place in Middle-earth we don’t want to see any closer. And the one place we’re trying to get to. It’s just where we can’t get.,2,male
145,SAM, Mr. Frodo?,2,male
146,SAM, Let me see.,2,male
147,SAM, Those rain clouds might.,2,male
148,SAM, This looks strangely familiar.,2,male
149,SAM, What's that horrid stink? I warrant there's a nasty bog nearby. Can you smell it?,2,male
150,SAM," Quiet, you!",2,male
151,SAM, It’s no more than you deserve!,2,male
152,SAM, I don’t believe you!,2,male
153,SAM, He’s trying to trick us! If we let him go he’ll throttle us in our sleep.,2,male
154,SAM, Hey! Come back now! Come back!,2,male
155,SAM, It’s a bog. He’s led us into a swamp.,2,male
156,SAM, I hate this place. It’s too quiet. There’s been no sight or sound of a bird for two days.,2,male
157,SAM," Well, starve, then. And good riddance!",2,male
158,SAM, There are dead things! Dead faces in the water.,2,male
159,SAM, Frodo!,2,male
160,SAM, Mr. Frodo! Are you all right?,2,male
161,SAM, Black Riders!,2,male
162,SAM," Come on, Frodo! Come on!",2,male
163,SAM, I thought they were dead!,2,male
164,SAM, Mr. Frodo! It’s alright. I’m here.,2,male
165,SAM," Oh, save us.",2,male
166,SAM, That’s it then. We can’t get past that.,2,male
167,SAM," I know, Mr. Frodo. I doubt even these Elvish cloaks will hide us in there.",2,male
168,SAM, Why haven’t you spoken of this before?!,2,male
169,SAM, He’s up to something.,2,male
170,SAM," Mr. Frodo, no.",2,male
171,SAM, No.,2,male
172,SAM," Hey, stinker, don’t go getting too far ahead!",2,male
173,SAM, What?,2,male
174,SAM," Because. Because that's what he is, Mr. Frodo. There's naught left in him but lies and deceit. It's the Ring he wants. It's all he cares about.",2,male
175,SAM, Why?,2,male
176,SAM," You can’t save him, Mr. Frodo.",2,male
