,character,text,number,types
980,ANTHONY," Can I hold it, please? Yeah, I will take care...",1,male
981,ANTHONY, Can I water these?,1,male
982,ANTHONY, Give me orange...,1,male
983,ANTHONY, See where are you? Get down!,1,male
984,ANTHONY, I love you... Uh...uh...uh...uh...uh...uh...ouch!,1,male
948,APOLLONIA, Grazie.,1,female
949,APOLLONIA, I know English... Monday...Tuesday...Thursday...Wednesday... Friday...Sunday...Saturday... Andiamo! Andiamo!,1,female
950,APOLLONIA, Come on! Let's go! Let's go!,1,female
951,APOLLONIA," Michael is teaching me to drive - watch, I'll show you.",1,female
952,APOLLONIA," Michele...Michele, Let's go... let's go... you promised me.",1,female
953,APOLLONIA," Michele, wait there! I'll drive to you...",1,female
960,BARZINI, We're all grateful to Don Corleone for calling this meeting. We all know him as a man of his word...a modest man...he'll always listen to reason...,1,male
961,BARZINI," Times have changed. It's not like the Old Days when we can do anything we want. A refusal is not the act of a friend. If Don Corleone had all the judges, and the politicians in New York, then he must share them, or let us others use them. He must let us draw the water from the well. Certainly he can present a bill for such services; after all we are not Communists.",1,male
962,BARZINI," Then we are agreed. The traffic in drugs will be permitted, but controlled and Don Corleone will give up protection in the East and there will be the peace.",1,male
963,BARZINI," Look, we are all reasonable men here; we don't have to give assurances as if we were lawyers...",1,male
0,BONASERA," I believe in America. America has made my fortune. And I raised my daughter in the American fashion. I gave her freedom, but I taught her never to dishonor her family. She found a boyfriend; not an Italian. She went to the movies with him; she stayed out late. I didn't protest. Two months ago, he took her for a drive, with another boyfriend. They made her drink whiskey. And then they tried to take advantage of her. She resisted. She kept her honor. So they beat her, like an animal. When I went to the hospital, her nose was a'broken. Her jaw was a'shutted, held together by wire. She couldn't even weep because of the pain. But I wept. Why did I weep? She was the light of my life ... beautiful girl. Now she will never be beautiful again.",1,male
1,BONASERA, Sorry...,1,male
2,BONASERA," I-I went to the police, like a good American. These two boys were brought to trial. The judge sentenced them to three years in prison ... suspended sentence. Suspended sentence! They went free that very day! I stood in the courtroom like a fool. And those two bastard, they smiled at me. Then I said to my wife, ""for justice, we must go to Don Corleone.""",1,male
3,BONASERA, What do you want of me? Tell me anything. But do what I beg you to do.,1,male
4,BONASERA, I'll give you anything you ask.,1,male
5,BONASERA, I didn't want to get into trouble.,1,male
6,BONASERA, I ask you for justice.,1,male
7,BONASERA," Then they can suffer then, as she suffers. How much shall I pay you?",1,male
8,BONASERA, Be my friend... Godfather?,1,male
9,BONASERA," Grazie, Godfather.",1,male
10,BONASERA, Yes. What do you want me to do?,1,male
797,BRUNO TATTAGLIA," Luca, I'm Bruno Tattaglia.",1,male
798,BRUNO TATTAGLIA, Su bequero Scotch? Pre-war...,1,male
264,BUTTONMAN," Hey, Paulie! I got two gavagool? Gabagone?... and a...",1,male
265,BUTTONMAN, Come on.,1,male
925,CALO, Stop bothering me with this rich America stuff!,1,male
926,CALO, Corleone.,1,male
927,CALO, They're dead from vendettas. There are the names of the dead.,1,male
928,CALO," Michele. In Sicily, women are more dangerous than shotguns.",1,male
929,CALO, ... tempt the devil...,1,male
930,CALO, ... together,1,male
931,CALO, A bocca...,1,male
932,CALO, ... a purple ribbon...,1,male
933,CALO, Piu Greca d'Italiana,1,male
934,CALO, Ah -,1,male
935,CALO, She's going to surprise you - she wants to drive.,1,male
936,CALO," She'll make a good American wife. Wait, I'll get the baggage...",1,male
869,CARLO, Shut up and set the table...,1,male
870,CARLO, I knew that was gonna happen soon as they started makin' big money.,1,male
871,CARLO," Hey shut up, Connie, when Sonny's talking...",1,male
872,CARLO," Hey look, Sonny, Tom I'd like to talk to you maybe after dinner. I could be doing a lot more for the Family.",1,male
873,CARLO," This fat slob's still bettin' the Yankees pretty heavy? You tell 'em to stop takin' action on 'em, alright? We lost enough money last week on the game...",1,male
874,CARLO, I'm not hungry yet.,1,male
875,CARLO, I'll eat out later.,1,male
876,CARLO," Hey, bafangool, eh? Leave me alone.",1,male
877,CARLO," What the hell is she up to now, this little guinea brat...",1,male
878,CARLO," That's it, break it all you spoiled guinea brat...break it all!",1,male
879,CARLO," Maybe I will! Why not? Yeah you, ga'head...",1,male
880,CARLO, Now clean it up!,1,male
881,CARLO," Clean it up! Clean it up, you guinea spoiled brat! Clean it up! Clean it up, I said clean it up! Clean that up! Clean it up!",1,male
882,CARLO," Clean it up! Clean that up you son-of-a- bitch! Clean it! Clean it up! Yeah yeah...come on now, kill me. Be a murderer like your father. Come on, all you Corleones are murderers anyway.",1,male
883,CARLO," Come on, you kill me. Get out here! Get out here!",1,male
884,CARLO, Ga'head...now I'll kill you! You guinea brat you! Get out here!,1,male
885,CARLO," Thank you, Papa...",1,male
886,CARLO," Hey Connie, please. What do you want?",1,male
887,CARLO, All right.,1,male
888,CARLO," Mike, you got it all wrong...",1,male
889,CARLO," Mike, I'm innocent. I swear on the kids, Mike. Please, Mike, don't do this to me.",1,male
890,CARLO," Mike, don't do this to me, please...",1,male
891,CARLO, It was Barzini,1,male
892,CARLO," Mike, please...",1,male
996,CICCI, Sal...Tom...the Boss says he'll come in a separate car. He says for you two to go on ahead...,1,male
997,CICCI," Well, that's what he said.",1,male
998,CICCI," Excuse me, Sal...",1,male
104,CLEMENZA," Hey, Paulie! Let me have some wine. Paulie! More wine...",1,male
105,CLEMENZA," Hey, what are you a dance judge or something? Go take a walk around the neighborhood. Do your job.",1,male
106,CLEMENZA, There's more news about your old man. The word is out on the street that he's already dead.,1,male
107,CLEMENZA, Jesus Christ; take it easy...take it easy,1,male
108,CLEMENZA, Paulie was out sick. He been calling sick all winter.,1,male
109,CLEMENZA, Only maybe three or four times. I mean -,1,male
110,CLEMENZA, I asked Freddy if he wants me to get a different bodyguard and he said no.,1,male
111,CLEMENZA, Yeah. You want me to send any people over here?,1,male
112,CLEMENZA," Mike, your mother's over in the hospital with your father; looks like he's gonna pull through, thank God.",1,male
113,CLEMENZA," ... it's a lot of bad blood. Sollozzo, Philip Tattaglia, Bruno Tattaglia; Garbone...",1,male
114,CLEMENZA," Eh, I've been trying all night. He might be shacked up.",1,male
115,CLEMENZA," Hey, Paulie, I thought I told you to stay put.",1,male
116,CLEMENZA, Understood.,1,male
117,CLEMENZA, It's a Sicilian message. It means Luca Brasi sleeps with the fishes.,1,male
118,CLEMENZA, I'm goin' now...,1,male
119,CLEMENZA," I don't know, probably late.",1,male
120,CLEMENZA," Yeah, yeah, yeah, yeah...",1,male
121,CLEMENZA, That Sonny's runnin' wild. He's thinkin'a going to the mattresses already. We g otta find a spot over on the West Side. Ya try - 309 West 43rd Street. You know any gooda spots on the West Side?,1,male
122,CLEMENZA," Well think about it while you're drivin', will ya? I wanna hit New York sometime this month. And watch out for the kids while you're backin' out.",1,male
123,CLEMENZA, Leave the gun. Take the cannoli.,1,male
124,CLEMENZA, Some girl... the music ends.,1,male
125,CLEMENZA," Hey, Mikey, why don't you tell that nice girl you love her? I love you with all-a my heart! If I don't see you again soon, I'm a-gonna die! Heh, come over here, kid, learn something. You never know, you might have to cook for twenty guys someday. You see, you start out with a little bit of oil. Then you fry some garlic. Then you throw in some tomatoes, tomato paste, your fry it; ya make sure it doesn't stick. You get it to a boil; you shove in all your sausage and your meatballs; heh?... And a little bit o'wine. An a little bit o'sugar, and that's my trick.",1,male
126,CLEMENZA," Oh, Paulie? Won't see him no more...",1,male
127,CLEMENZA," Aw, he'll be alright. Sollozzo knows he's a civilian",1,male
128,CLEMENZA, What's with all the new faces?,1,male
129,CLEMENZA, Jesus Christ... It looks like a fortress around here...,1,male
130,CLEMENZA, Mike is right...,1,male
131,CLEMENZA," It's as cold as they come...impossible to trace, so you don't worry about prints, Mike. I put a special tape on the trigger, and the butt. Here, try it... What's the matter, the trigger too tight?",1,male
132,CLEMENZA," Yeah, I left it noisy - that way it scares any pain-in-the-ass innocent bystanders away.",1,male
133,CLEMENZA," Come on kid, don't fool around. Just let your hand drop to your side, and let the gun slip out. Everybody'll still think you got it. They're gonna be staring at your face, Mike...so walk outta the place real fast but you don't run. Don't look nobody directly in the eye...but you don't look away, either. Hey, they're gonna be scared still of you, believe me, so don't worry about nothin'. You know, you're going to turn out all right. You take a long vacation...nobody knows where and we're gonna catch the hell.",1,male
134,CLEMENZA," Pretty goddamn bad. Probably all the other Families will line up against us. That's alright...this things gotta happen every five years or so...ten years helps to get rid of the bad blood. Been ten years since the last one. You know you got to stop them at the beginning, like they should have stopped Hitler at Munich, They should've never let him get away with that. They were just asking for big trouble. You know, Mike, we was all proud of you - being a hero and all. Your father, too.",1,male
135,CLEMENZA, We could put a tail on them and see how it turns out...,1,male
136,CLEMENZA," He's over at my place playin' pinochle with a couple of my men. He's happy, the y're lettin' him win...",1,male
137,CLEMENZA, The negotiator keeps on playing cards until Mike comes back safe and sound.,1,male
138,CLEMENZA, Too dangerous - they'd be lookin' for that.,1,male
139,CLEMENZA," All right, Mike: you go to the restaurant, you eat, you talk for a while, you relax. You make them relax. Then you get up and you go take a leak. No...better still...you ask for permission to go. Then when you come back, you come out blastin', and don't take any chances...two shots in the head apiece.",1,male
140,CLEMENZA, The gun'll be there...,1,male
141,CLEMENZA," Come on, let's move...",1,male
142,CLEMENZA," You don't forget: two shots apiece in the head soon as you come out the door, ah? Let's go...",1,male
143,CLEMENZA, Very nice...!,1,male
144,CLEMENZA," Don Corleone you once said that the day would come when Tessio and me could form our own Family. Til today, I would never think of it. I must ask your permission...",1,male
145,CLEMENZA, How long with that be?,1,male
146,CLEMENZA, And I hate that goddamn Barzini! In six months' time there won't be nothing left to build on...,1,male
147,CLEMENZA, Yes...,1,male
148,CLEMENZA," Yes - always, Godfather...",1,male
149,CLEMENZA," Hello, Carlo...",1,male
150,CLEMENZA, Don Corleone...,1,male
806,CLEMENZA, Open up. It's Clemenza.,1,male
807,CLEMENZA," Hey, Paulie, I want you to go down 39th Street. Carlo Santos you pick up 18 -",1,male
808,CLEMENZA," ...mattresses for the guys to sleep, while you bring me the bill...",1,male
809,CLEMENZA," Ya'know, you make sure they're clean, cuz those guys'll be stuck up in there for a long time, ya'know?",1,male
810,CLEMENZA, Exterminate? That's a bad word to use: exterminate! Get this guy. Watch out we don't exterminate you laughs.,1,male
811,CLEMENZA," Hey, Paulie - Did you fart?.",1,male
812,CLEMENZA," Pull over, will yah? I gotta take a leak.",1,male
822,CLEMENZA," Hey, Mike! Hey, Mikey?",1,male
823,CLEMENZA, You're wanted on the telephone.,1,male
824,CLEMENZA, We got to protect ourselves. Give me a chance to recruit some new men.,1,male
676,CONNIE, Johnny! Johnny! Johnny! I love you!,1,female
677,CONNIE, But I like bread!,1,female
678,CONNIE," What's the matter with you, Carlo?",1,female
679,CONNIE," Well Papa never talked business at the table, and in front of the kids.",1,female
680,CONNIE, It was my fault!,1,female
681,CONNIE," Sonny, please, it was my fault. Sonny, it was my fault! I hit him. I started a fight with him. Please let me be. I hit him, so he hit me. I didn't...I -",1,female
682,CONNIE," Sonny, please don't do anything...please don't do anything!",1,female
683,CONNIE, Hello...hello?,1,female
684,CONNIE, Who's this?,1,female
685,CONNIE, ... bitch!,1,female
686,CONNIE, Dinner's on the table...,1,female
687,CONNIE, The food is on the table. It's getting cold.,1,female
688,CONNIE, You just told me to make you dinner!,1,female
689,CONNIE," Ah, bafangool, you!",1,female
690,CONNIE, Why don't you bring... Why don't you bring your whore home for dinner? And get...,1,female
691,CONNIE," Aw, like hell I will!",1,female
692,CONNIE, You son-of-a-bitch!,1,female
693,CONNIE, I will! I will! I hate you! I'll kill you! I'll kill you!,1,female
694,CONNIE, I hate you!,1,female
695,CONNIE,,1,female
696,CONNIE," Come on, kiss your Godfather...",1,female
697,CONNIE," Oh, Mike it's our first vacation together.",1,female
698,CONNIE, Whattaya tryin' to tell me!,1,female
699,CONNIE," Aw Mama, please! Michael! Michael!",1,female
700,CONNIE, Where is he? Michael!,1,female
701,CONNIE," Michael! You lousy bastard you killed my husband! You waited until Papa died so nobody could stop you, and then you killed him. You blamed him for Sonny. You always did. Everybody did. But you never thought about me. You never gave a damn about me. Now what am I going to do?",1,female
702,CONNIE, Why do you think he kept Carlo at the mall? All the time he knew he was gonna kill'im. And you stood Godfather to our baby you lousy cold-hearted bastard. Want to know how many men he had killed with Carlo? Read the papers - read the papers! That's your husband! That's your husband!,1,female
703,CONNIE, No! No! No!,1,female
835,ENZO," I am Enzo, the baker. Do you remember me?",1,male
836,ENZO," Yes, Enzo...",1,male
837,ENZO," If there is trouble, I stay here to help you. For your father...for your father.",1,male
838,ENZO, Okay... okay.,1,male
893,FABRIZIO," I kiss your hand, Don Tommasino.",1,male
894,FABRIZIO, Tell us something about New York.,1,male
895,FABRIZIO, We heard.,1,male
896,FABRIZIO, Somebody told us you were a real important...how do you say...a pezzonovante. A big shot.,1,male
897,FABRIZIO, Ah...Is America as rich as they say?,1,male
898,FABRIZIO," Eh, shut up... Eh, take me to America. If you need a good lupara in America, take me...I'd be the best man you can get. Oh, say can you see? By the dawn's early light? Ah?",1,male
899,FABRIZIO," Hey, hey, take me to the America, G.I.!",1,male
900,FABRIZIO, Mama mia what a beauty.,1,male
901,FABRIZIO, Oh...I think you got hit by the thunderbolt.,1,male
902,FABRIZIO, You know all the girls around here? We saw,1,male
903,FABRIZIO," Really put together, eh Calo?",1,male
904,FABRIZIO, Such hair...such mouth!,1,male
905,FABRIZIO, This one had a purple dress and a purple ribbon in her hair.,1,male
906,FABRIZIO, ... a type more Greek than Italian.,1,male
907,FABRIZIO, Do you know her?,1,male
908,FABRIZIO," My God, I understand!",1,male
909,FABRIZIO, Let's go. It's his daughter.,1,male
910,FABRIZIO, You don't understand. It's his daughter!,1,male
911,FABRIZIO," Si, Signor.",1,male
912,FABRIZIO, Yes...,1,male
913,FABRIZIO," Are you driving yourself, Boss?",1,male
914,FABRIZIO, Is your wife coming with you?,1,male
915,FABRIZIO," Okay anything you say, Boss.",1,male
937,FABRIZIO," Hey! Hey, hey, hey, take me to the America, G.I.! Clark Gable! Eh! America, America, va! take me to the America, G.I.! Clark Gable!",1,male
938,FABRIZIO, some real beauties. One of them struck our friend like a thunderbolt. She would tempt the devil himself.,1,male
726,FREDO," How'ya doing? This is my brother, Mike.",1,male
727,FREDO," Huh? yeah... This your friend, huh?",1,male
728,FREDO," Okay, Pop - I'll have to get it myself, Pop; Paulie called in sick this morning.",1,male
729,FREDO," Paulie's a good kid, I don't mind getting the car.",1,male
730,FREDO," Okay, Pop",1,male
731,FREDO, I can't...I can't...Papa!!,1,male
732,FREDO, I'm going to learn... the... casino business...,1,male
733,FREDO," I can't get over the way your face looks... it really looks good. This doctor did some job. Who talked you into it, Kay? Hey hey hey hey hey, wait! Hey - leave them out here we'll deal with them later... He's tired - he wants to clean up. But right now, let me open the door, alright?",1,male
734,FREDO," It's all for you, kid - eh It's all his idea, right? Didn't you?",1,male
735,FREDO," Well it was - hey, girls here... Hah...I'll be right back...",1,male
736,FREDO," You keep 'em occupied... Anything you want, kid...anything. Huh?",1,male
737,FREDO, That's for you to find out...,1,male
738,FREDO," Hey, Mike... uh...",1,male
739,FREDO," Hey, just take off! Come on, take off! Let's go. Hey - Angelo... Hey, come on. SCRAM!",1,male
740,FREDO," Come on... I don't know, Johnny. I don't know what the hell's the matter with him. I'm sorry, babe, come on... I don't know, he's tired... he's...",1,male
741,FREDO, He said he had some business. He said give him a call when the party started.,1,male
742,FREDO," Hey, Mike, are you sure about that? Moe loves the business - he never said nothin' to me about selling...",1,male
743,FREDO," Aw now that...that was nothin', Mike. Now uh Moe didn't mean nothin' by that. Sure he flies off the handle once in a while, but Moe and me we're good friends, right Moe? Huh?",1,male
744,FREDO," Wait a minute, Moe...Moe, I got an idea... Tom...Tom, you're the Consiglieri and you can talk to the Don - you can explain...",1,male
745,FREDO, Mike! You don't come to Las Vegas and talk to a man like Moe Greene like that!,1,male
863,HAGEN," Come on, Mikey...",1,male
864,HAGEN," They might, they just might...",1,male
706,JOHNNY, For my Connie...,1,male
707,JOHNNY," ""I have but one heart...""",1,male
708,JOHNNY," ""My darling, until I saw you...""",1,male
709,JOHNNY," ""... this love I bring you I have but one heart To share with you I have but one dream That I can cling to You are the one dream...""",1,male
710,JOHNNY," ""...I dream comes true...""",1,male
711,JOHNNY," I don't know what to do. My voice is...is weak. It's weak. Anyway, uh, if I ha d this part in the picture, ya'know, it puts me right back up on top again. But this, uh...this man out there, he won't give it to me; the head of the studio.",1,male
712,JOHNNY," Woltz...Woltz. He won't give it to me...and ah, he says there's no chance. No chance.",1,male
713,JOHNNY," A month ago he bought the movie rights to this book. A bestseller and the main character, it's a guy just like me. I uh...I wouldn't even have to act...just be myself. Oh, godfather, I don't know what to do. I don't know what to do.",1,male
714,JOHNNY, Sure I do.,1,male
715,JOHNNY," It's too late, they start shooting in a week.",1,male
716,JOHNNY, All right,1,male
717,JOHNNY," Hello, Mike. Welcome to Las Vegas!",1,male
718,JOHNNY," Well, your brother Freddy...",1,male
719,JOHNNY, All right...okay,1,male
720,JOHNNY," Come on, honey, let's go",1,male
721,JOHNNY," Hello, Mike nice to see you again.",1,male
722,JOHNNY," Thanks, Mike.",1,male
723,JOHNNY," Well I uh, owe it all to him.",1,male
724,JOHNNY," Mike, what can I do?",1,male
725,JOHNNY," Sure, Mike. I'll do anything for my Godfather...you know that.",1,male
382,KAY," Michael, that man over there is talking to himself. See that scary looking guy over there?",1,female
383,KAY," Well, who is he? What's his name?",1,female
384,KAY," Oh, Michael, wait a minute; he's coming over here...",1,female
385,KAY," How do you do, Tom",1,female
386,KAY," Nice to meet you. If he's your brother, why does he have a different name?",1,female
387,KAY, What's that?,1,female
388,KAY," Mike, you never told me you knew Johnny Fontane!",1,female
389,KAY," Huh? Oh, well, sure!",1,female
390,KAY, He did? How?,1,female
391,KAY," Oh, Michael...",1,female
392,KAY," Please, Michael, tell me.",1,female
393,KAY, How'd he do that?,1,female
394,KAY, What was that?,1,female
395,KAY," Oh, hi",1,female
396,KAY," No, Michael, not me.",1,female
397,KAY," I got something...I got something for your mother, and for Sonny, and a tie for Freddy, and Tom Hagen got the Reynolds pen...",1,female
398,KAY," Me? Oh, just you.",1,female
399,KAY," Thank you Michael, it's 3 o'clock",1,female
400,KAY, It's 3 o'clock. We hafta get up because we have to go to your father's house...,1,female
401,KAY," Because we have to, ya know.",1,female
402,KAY, Uh-huh...,1,female
403,KAY, Why not?,1,female
404,KAY," Well, alright then I...then we won't go...we won't tell your father...",1,female
405,KAY," You know, we'll just get married first and we'll tell'em later...",1,female
406,KAY," Then Michael, get outta bed.",1,female
407,KAY," Michael, they're expecting us!",1,female
408,KAY, What are you gonna do?,1,female
409,KAY, What are you doing? What are you doing?,1,female
410,KAY, I can't do this.,1,female
411,KAY," Hello, this is long distance calling...I have a collect call from Mr. Michael Corleone...um, will you accept the charges?",1,female
412,KAY," One moment, please...",1,female
413,KAY," Mike, would you like me better if I were a nun? Like in the story, you know?",1,female
414,KAY, Then would you like me better if I were Ingrid Bergman?,1,female
415,KAY, Michael...,1,female
416,KAY, Michael...,1,female
417,KAY, Michael...,1,female
418,KAY, Can I go with you?,1,female
419,KAY," Well, I'll ride in the cab...",1,female
420,KAY, When will I see you again?,1,female
421,KAY," When will I see you again, Michael?",1,female
422,KAY," Yes, well...I have. I mean I've tried writing and calling. Now I want to reach Michael.",1,female
423,KAY, Uh… What was that?,1,female
424,KAY," Tom… Will you give this letter to Michael, please? Please?",1,female
425,KAY," I let my cab go so can I come in to call another one, please?",1,female
426,KAY," Come on, Nancy...keep together, everyone. Blanche. Okay, all right... How long have you been back?",1,female
427,KAY," But you're not like him, Michael. I thought you weren't going to become a man like your father. That's what you told me...",1,female
428,KAY, You know how naive you sound?,1,female
429,KAY, Senators and presidents don't have men killed...,1,female
430,KAY," Michael, why did you come here? Why? What do you want with me after all this time? Here I was calling and writing...",1,female
431,KAY," Please stop it, Michael...",1,female
432,KAY, It's too late...it's too late...,1,female
433,KAY," Oh, Michael...",1,female
434,KAY," Okay... Oh, Michael. Michael, your sister wants to ask you something...",1,female
435,KAY, No she's afraid to. Connie and Carlo want you to be Godfather to their little boy.,1,female
436,KAY, Will you?,1,female
437,KAY, What is it?,1,female
438,KAY, Connie...,1,female
439,KAY," Michael, is it true?",1,female
440,KAY, Is it true?,1,female
441,KAY, No.,1,female
442,KAY, Is it true? Is it?,1,female
443,KAY," I guess we both need a drink, huh?",1,female
825,KAY, How's your father?,1,female
826,KAY, I love you.,1,female
827,KAY, I love you. Michael?,1,female
828,KAY, Tell me you love me...,1,female
829,KAY, Can't you say it?,1,female
830,KAY, Okay,1,female
367,LUCA," Don Corleone, I am honored and grateful that you have invited me to your home...",1,male
368,LUCA, I know,1,male
369,LUCA," Io no bib' ""I don't drink"".",1,male
370,LUCA, I know you.,1,male
371,LUCA, What's in it for me?.,1,male
372,LUCA, Not bad.,1,male
373,LUCA, Grazie.,1,male
378,LUCA," Don Corleone, I am honored and grateful that you have invited me to your home on the wedding day of your daughter. And may there first child be a masculine child. Don...Don Corleone...",1,male
379,LUCA," Don Corleone, I am honored and grateful that you have invited me to your daughter's wedding... ... on the day of your daughter's wedding. And I hope that their first child be a masculine child. I pledge my ever-ending loyalty.",1,male
380,LUCA, For your daughter's bridal purse.,1,male
381,LUCA," Don Corleone, I'm gonna leave you know, because I know you are busy.",1,male
667,MAMA, No...no...no! Assesta stori!,1,female
668,MAMA," Carlo, we're gonna take the picture...",1,female
669,MAMA, Ooohh...,1,female
670,MAMA, Santino... don't interfere.,1,female
671,MAMA," Connie, what's a' matter. I can't hear you, what is it? Connie, talk louder...the baby's crying. Santino, I can't understand...I don't know ...I don't understand 'er...",1,female
672,MAMA, What's the matter?,1,female
673,MAMA, What's the matter?,1,female
674,MAMA, Statta bene... statta bene,1,female
675,MAMA, Look I'm trying to tell you you're wrong!,1,female
841,MCCLUSKEY," Why you little punk! What the hell are you doing telling me my business? I pulled them guys off of here, eh! Now you get outta here and stay away from this hospital!",1,male
842,MCCLUSKEY," Phil, take him in!",1,male
843,MCCLUSKEY," Goddamn it, I said take him in!",1,male
844,MCCLUSKEY, Take a hold of him. Stand him up. Stand'im up straight.,1,male
845,MCCLUSKEY, Alright... let'im go. Come on!,1,male
846,MCCLUSKEY," Ahh, he's a good kid. I'm sorry about the other night, Mike. I gotta frisk you, so turn around uh...on your knees, facing me. Ah, I guess I'm gettin' too old for my job. Too grouchy...can't stand the aggravation. You know how it is... He's clean.",1,male
847,MCCLUSKEY, How's the Italian food in this restaurant?,1,male
848,MCCLUSKEY, I'll have it.,1,male
849,MCCLUSKEY, Go ahead...,1,male
850,MCCLUSKEY," You gotta go, you gotta go... I frisked him - he's clean.",1,male
851,MCCLUSKEY, I've frisked a thousand young punks...,1,male
444,MICHAEL, He's a very scary guy.,1,male
445,MICHAEL, His name is Luca Brasi an' he helps my father out sometimes.,1,male
446,MICHAEL, Oh!,1,male
447,MICHAEL," My brother, Tom Hagen. This is Kay Adams.",1,male
448,MICHAEL," Oh, ah, that...when my brother Sonny was a kid, he found Tom Hagen in the street. And he had no home and so my father took him in - and he's been with us ever since . He's a good lawyer. Not a Sicilian, but I think he's gonna be consiglieri.",1,male
449,MICHAEL," That's um, like a counselor...an advisor...very important to the family. You like your lasagna?",1,male
450,MICHAEL, Sure... You wanna meet him?,1,male
451,MICHAEL, My father helped him with his career.,1,male
452,MICHAEL, Let's listen to the song...,1,male
453,MICHAEL," Well, when Johnny was first starting out, he was signed to this personal service contract; with a big band leader. And as his career got better and better, he wanted to g et out of it. Now, Johnny is my father's godson. And my father went to see this band leader, and he offered him $10,000 to let Johnny go. But the band leader said no. So the next day, my father went to see him; only this time with Luca Brasi. And within an hour, he signed a release, for a certified check for $1,000.",1,male
454,MICHAEL, My father made him an offer he couldn't refuse.,1,male
455,MICHAEL," Luca Brasi held a gun to his head, and my father assured him that either his brains or his signature would be on the contract. That's a true story. That's my family, Kay. It's not me.",1,male
456,MICHAEL," Oh! How are you, Fredo? Fredo...my brother Fredo...this is Kay Adams",1,male
457,MICHAEL, Are you having a good time?,1,male
458,MICHAEL, Wait a minute...,1,male
459,MICHAEL, And what do you want for Christmas?,1,male
460,MICHAEL, What?,1,male
461,MICHAEL, Why do we have to?,1,male
462,MICHAEL, If we go to my father's house -,1,male
463,MICHAEL, - we can't push the beds together...,1,male
464,MICHAEL, Because they're in separate rooms.,1,male
465,MICHAEL, Okay...,1,male
466,MICHAEL, I can't do that...,1,male
467,MICHAEL, We'll go tomorrow...,1,male
468,MICHAEL," Oh, Kay...get the phone...",1,male
469,MICHAEL, Just get the phone...,1,male
470,MICHAEL," Hi, may I please have Orchard-9-9539 please...",1,male
471,MICHAEL, You're going to be the long-distance operator from New Hampshire. Come on...,1,male
472,MICHAEL, You gotta...come on...,1,male
473,MICHAEL, Hello?,1,male
474,MICHAEL," Hello, Tom, how are you?",1,male
475,MICHAEL, Listen we're up in New Hampshire still we're gonna drive down tomorrow mo rning...,1,male
476,MICHAEL, Okay...,1,male
477,MICHAEL," Bye, Tom...",1,male
478,MICHAEL, No.,1,male
479,MICHAEL, Now that's a thought...,1,male
480,MICHAEL," No, I would not like you better if you were Ingrid Bergman.",1,male
481,MICHAEL, What's the matter?,1,male
482,MICHAEL, They don't say if he's dead or alive...,1,male
483,MICHAEL, Sonny...Michael.,1,male
484,MICHAEL, Is he all right?,1,male
485,MICHAEL," Yeah, I'm here.",1,male
486,MICHAEL, Didn't Tom tell you? I called.,1,male
487,MICHAEL, Alright...,1,male
488,MICHAEL, You kill all those guys?,1,male
489,MICHAEL, Yeah?,1,male
490,MICHAEL, Who is it?,1,male
491,MICHAEL," Hello, Kay?",1,male
492,MICHAEL, He's good. He's gonna make it.,1,male
493,MICHAEL, Huh?,1,male
494,MICHAEL," Yeah, I know.",1,male
495,MICHAEL, I can't talk...,1,male
496,MICHAEL, Eh...I'll see you tonight.,1,male
497,MICHAEL, To the city.,1,male
498,MICHAEL," ... no, I'm just going to the hospital to see pop.",1,male
499,MICHAEL," Yes, sir...",1,male
500,MICHAEL, I have to go...,1,male
501,MICHAEL," You know, Kay, there's gonna be detectives there...people from the press...",1,male
502,MICHAEL, I don't want you to get involved...,1,male
503,MICHAEL," Go back to New Hampshire, and I'll call you at your parents' house.",1,male
504,MICHAEL, I don't know...,1,male
505,MICHAEL, I'm Michael Corleone...this is my father. There's nobody here. What happened to the guards?,1,male
506,MICHAEL," Ah, Get me, ah, Long Beach-4-5620, please... Nurse, wait a minute. Stay here. Sonny, Michael. I'm at the hospital.",1,male
507,MICHAEL, Listen I got here late. There's nobody here.,1,male
508,MICHAEL," Nobody... no no no Tessio's men, no detectives, nobody. Papa's all alone.",1,male
509,MICHAEL, I won't panic!,1,male
510,MICHAEL, Uhh... You and I are gonna moo...move my father to another room. Now can you disconnect those tubes so we can move the bed out?,1,male
511,MICHAEL," You know my father? Men are coming here to kill him. You understand? Now help me, please.",1,male
512,MICHAEL, Who are you?,1,male
513,MICHAEL, Enzo...,1,male
514,MICHAEL," You better get out of here, Enzo; there's gonna be trouble...",1,male
515,MICHAEL," Alright... Listen, wait for me outside in front of the hospital. Alright? I'll be out in a minute. Go ahead...",1,male
516,MICHAEL," Just lie here, Pop. I'll take care of you now. I'm with you now. I'm with you...",1,male
517,MICHAEL, Get rid of these,1,male
518,MICHAEL, You did good.,1,male
519,MICHAEL," What happened to the men who were guarding my father, captain?",1,male
520,MICHAEL, I'm not moving until you put some guards around my father's room.,1,male
521,MICHAEL," What's the Turk paying you to set up my father, Captain?",1,male
522,MICHAEL, We can't wait.,1,male
523,MICHAEL," We can't wait. I don't care what Sollozzo says about a deal, he's gonna kill Pop, that's it. That's the key for him. Gotta get Sollozzo.",1,male
